"PATHWAY SORTORDER","BIOCHEMICAL","SUPER PATHWAY","SUB PATHWAY","COMP ID","PLATFORM","CHEMICAL ID","RI","MASS","PUBCHEM","CAS","KEGG","Group                 HMDB"
NA,"X - 12739 - retired for glutamine conjugate of C6H10O2 (1)*",NA,NA,"46626","LC/MS Neg",NA,"2406","241.11949999999999",NA,NA,NA,NA
NA,"X - 12798",NA,NA,"46624","LC/MS Pos Early",NA,"2011","240.10169999999999",NA,NA,NA,NA
NA,"X - 12812",NA,NA,"46986","LC/MS Neg",NA,"2435","208.06229999999999",NA,NA,NA,NA
NA,"X - 12818",NA,NA,"47943","LC/MS Neg",NA,"2695","263.02319999999997",NA,NA,NA,NA
NA,"X - 12822",NA,NA,"46997","LC/MS Neg",NA,"2790","389.09280000000001",NA,NA,NA,NA
NA,"X - 12844",NA,NA,"46633","LC/MS Neg",NA,"4185","539.24940000000004",NA,NA,NA,NA
NA,"X - 12847",NA,NA,"46364","LC/MS Neg",NA,"4247","227.03880000000001",NA,NA,NA,NA
NA,"X - 12849",NA,NA,"46636","LC/MS Neg",NA,"4696","331.17619999999999",NA,NA,NA,NA
NA,"X - 12851",NA,NA,"46639","LC/MS Neg",NA,"4844","311.66579999999999",NA,NA,NA,NA
NA,"X - 13007",NA,NA,"47203","LC/MS Neg",NA,"4597","329.23379999999997",NA,NA,NA,NA
NA,"X - 13431",NA,NA,"47788","LC/MS Pos Late",NA,"1015","302.23219999999998",NA,NA,NA,NA
NA,"X - 13507",NA,NA,"47439","LC/MS Pos Early",NA,"2520","158.0925",NA,NA,NA,NA
NA,"X - 13553",NA,NA,"47959","LC/MS Neg",NA,"1407","263.02339999999998",NA,NA,NA,NA
NA,"X - 13658",NA,NA,"47664","LC/MS Neg",NA,"4643","253.08320000000001",NA,NA,NA,NA
NA,"X - 13684",NA,NA,"47790","LC/MS Pos Early",NA,"1642","242.0147",NA,NA,NA,NA
NA,"X - 13728",NA,NA,"46645","LC/MS Neg",NA,"1589","197.06819999999999",NA,NA,NA,NA
NA,"X - 13835",NA,NA,"46646","LC/MS Neg",NA,"1017","169.06180000000001",NA,NA,NA,NA
NA,"X - 13866",NA,NA,"46417","LC/MS Neg",NA,"2417.8000000000002","253.10830000000001",NA,NA,NA,NA
NA,"X - 14056",NA,NA,"46632","LC/MS Pos Early",NA,"810","192.0325",NA,NA,NA,NA
NA,"X - 14662",NA,NA,"46656","LC/MS Neg",NA,"4336","263.62830000000002",NA,NA,NA,NA
NA,"X - 14904",NA,NA,"47204","LC/MS Neg",NA,"4543","329.23379999999997",NA,NA,NA,NA
NA,"X - 14939",NA,NA,"46657","LC/MS Neg",NA,"4353","165.09229999999999",NA,NA,NA,NA
NA,"X - 15150 - retired for tyr-asn",NA,NA,"47259","LC/MS Neg",NA,"1544","294.10980000000001",NA,NA,NA,NA
NA,"X - 15161",NA,NA,"47620","LC/MS Pos Early",NA,"1809","206.0478",NA,NA,NA,NA
NA,"X - 15220",NA,NA,"46658","LC/MS Neg",NA,"2662","274.11200000000002",NA,NA,NA,NA
NA,"X - 15245",NA,NA,"46661","LC/MS Neg",NA,"568","233.03030000000001",NA,NA,NA,NA
NA,"X - 15469",NA,NA,"46640","LC/MS Pos Late",NA,"785","304.21159999999998",NA,NA,NA,NA
NA,"X - 15486",NA,NA,"46266","LC/MS Neg",NA,"3629","269.15089999999998",NA,NA,NA,NA
NA,"X - 15503",NA,NA,"46977","LC/MS Neg",NA,"1845","193.0626",NA,NA,NA,NA
NA,"X - 15523",NA,NA,"47985","LC/MS Neg",NA,"4164","309.1019",NA,NA,NA,NA
NA,"X - 15666",NA,NA,"47800","LC/MS Pos Early",NA,"2755","221.0917",NA,NA,NA,NA
NA,"X - 15674",NA,NA,"46665","LC/MS Neg",NA,"1362","187.02500000000001",NA,NA,NA,NA
NA,"X - 15728",NA,NA,"46666","LC/MS Neg",NA,"3976","231.0334",NA,NA,NA,NA
NA,"X - 16124",NA,NA,"46461","LC/MS Neg",NA,"2563.6","203.00219999999999",NA,NA,NA,NA
NA,"X - 16245",NA,NA,"46669","LC/MS Neg",NA,"4545","287.1866",NA,NA,NA,NA
NA,"X - 16397",NA,NA,"47802","LC/MS Pos Early",NA,"2809","248.09479999999999",NA,NA,NA,NA
NA,"X - 16570",NA,NA,"47013","LC/MS Neg",NA,"3765","198.11429999999999",NA,NA,NA,NA
NA,"X - 16576",NA,NA,"46673","LC/MS Neg",NA,"4496","167.1079",NA,NA,NA,NA
NA,"X - 16580",NA,NA,"47804","LC/MS Pos Early",NA,"2537","222.07910000000001",NA,NA,NA,NA
NA,"X - 16649",NA,NA,"47992","LC/MS Neg",NA,"3018","353.03460000000001",NA,NA,NA,NA
NA,"X - 16654 - retired for deoxycholic acid (12 or 24)-sulfate*",NA,NA,"46677","LC/MS Neg",NA,"4598","235.11760000000001",NA,NA,NA,NA
NA,"X - 16935",NA,NA,"46681","LC/MS Neg",NA,"4471","447.27569999999997",NA,NA,NA,NA
NA,"X - 16938",NA,NA,"46511","LC/MS Neg",NA,"2000","233.10319999999999",NA,NA,NA,NA
NA,"X - 16944",NA,NA,"46683","LC/MS Neg",NA,"3718","141.09229999999999",NA,NA,NA,NA
NA,"X - 16946",NA,NA,"46517","LC/MS Neg",NA,"3240","317.11489999999998",NA,NA,NA,NA
NA,"X - 16964",NA,NA,"46685","LC/MS Neg",NA,"3034","174.05950000000001",NA,NA,NA,NA
NA,"X - 17010",NA,NA,"47993","LC/MS Neg",NA,"3178","189.11359999999999",NA,NA,NA,NA
NA,"X - 17146",NA,NA,"46691","LC/MS Neg",NA,"4851","375.1814",NA,NA,NA,NA
NA,"X - 17185",NA,NA,"46490","LC/MS Neg",NA,"3079.5","215.00200000000001",NA,NA,NA,NA
NA,"X - 17304",NA,NA,"47796","LC/MS Pos Early",NA,"1525","303.07049999999998",NA,NA,NA,NA
NA,"X - 17325",NA,NA,"46672","LC/MS Neg",NA,"2868","184.09809999999999",NA,NA,NA,NA
NA,"X - 17327 - retired for glutamine of C7H12O2*",NA,NA,"47000","LC/MS Neg",NA,"3045","255.13589999999999",NA,NA,NA,NA
NA,"X - 17328",NA,NA,"47818","LC/MS Pos Late",NA,"910","308.18509999999998",NA,NA,NA,NA
NA,"X - 17335",NA,NA,"47820","LC/MS Pos Late",NA,"1052","248.16759999999999",NA,NA,NA,NA
NA,"X - 17337- retired for undecenoylcarnitine (C11:1)",NA,NA,"47821","LC/MS Pos Late",NA,"1100","328.24759999999998",NA,NA,NA,NA
NA,"X - 17348",NA,NA,"46989","LC/MS Neg",NA,"2545","247.0831",NA,NA,NA,NA
NA,"X - 17351",NA,NA,"48001","LC/MS Neg",NA,"3390","243.0779",NA,NA,NA,NA
NA,"X - 17438",NA,NA,"46705","LC/MS Neg",NA,"1950","245.13929999999999",NA,NA,NA,NA
NA,"X - 17653",NA,NA,"46707","LC/MS Neg",NA,"5128","365.26940000000002",NA,NA,NA,NA
NA,"X - 17654",NA,NA,"46709","LC/MS Neg",NA,"5200","365.26940000000002",NA,NA,NA,NA
NA,"X - 17676",NA,NA,"46970","LC/MS Neg",NA,"1485","167.04679999999999",NA,NA,NA,NA
NA,"X - 17685",NA,NA,"48025","LC/MS Neg",NA,"2575","233.0129",NA,NA,NA,NA
NA,"X - 17690",NA,NA,"46710","LC/MS Neg",NA,"2904","245.04859999999999",NA,NA,NA,NA
NA,"X - 18249 - retired for 3,5-dichloro-2,6-dihydroxybenzoic acid",NA,NA,"46366","LC/MS Neg",NA,"4404.1000000000004","220.9419",NA,NA,NA,NA
NA,"X - 18779",NA,NA,"46687","LC/MS Neg",NA,"1969","209.0454",NA,NA,NA,NA
NA,"X - 18886",NA,NA,"48047","LC/MS Neg",NA,"1870","217.10849999999999",NA,NA,NA,NA
NA,"X - 18887",NA,NA,"47301","LC/MS Neg",NA,"2229","328.15179999999998",NA,NA,NA,NA
NA,"X - 18901",NA,NA,"46690","LC/MS Neg",NA,"3800","211.0247",NA,NA,NA,NA
NA,"X - 18913",NA,NA,"46695","LC/MS Neg",NA,"4538","185.1182",NA,NA,NA,NA
NA,"X - 18914 - retired for 3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",NA,NA,"46368","LC/MS Neg",NA,"4503","266.88889999999998",NA,NA,NA,NA
NA,"X - 18921",NA,NA,"47671","LC/MS Neg",NA,"4870","193.12360000000001",NA,NA,NA,NA
NA,"X - 18922",NA,NA,"46700","LC/MS Neg",NA,"4928","299.18610000000001",NA,NA,NA,NA
NA,"X - 19141",NA,NA,"46701","LC/MS Neg",NA,"3705","415.197",NA,NA,NA,NA
NA,"X - 19438",NA,NA,"46261","LC/MS Neg",NA,"1209","217.07210000000001",NA,NA,NA,NA
NA,"X - 21258",NA,NA,"46259","LC/MS Neg",NA,"3915","213.0232",NA,NA,NA,NA
NA,"X - 21285",NA,NA,"46294","LC/MS Neg",NA,"4500","365.14319999999998",NA,NA,NA,NA
NA,"X - 21286",NA,NA,"46295","LC/MS Neg",NA,"1550","164.03550000000001",NA,NA,NA,NA
NA,"X - 21310",NA,NA,"46354","LC/MS Neg",NA,"2235","233.9846",NA,NA,NA,NA
NA,"X - 21315",NA,NA,"46359","LC/MS Neg",NA,"3698","240.91390000000001",NA,NA,NA,NA
NA,"X - 21319",NA,NA,"46363","LC/MS Neg",NA,"4238.3999999999996","165.0924",NA,NA,NA,NA
NA,"X - 21339",NA,NA,"46384","LC/MS Neg",NA,"5105","453.32260000000002",NA,NA,NA,NA
NA,"X - 21353",NA,NA,"46398","LC/MS Neg",NA,"5196","239.16550000000001",NA,NA,NA,NA
NA,"X - 21364",NA,NA,"46409","LC/MS Neg",NA,"3757","213.0865",NA,NA,NA,NA
NA,"X - 21383",NA,NA,"46428","LC/MS Neg",NA,"2448","223.0977",NA,NA,NA,NA
NA,"X - 21410",NA,NA,"46455","LC/MS Neg",NA,"3921","385.1696",NA,NA,NA,NA
NA,"X - 21441",NA,NA,"46486","LC/MS Neg",NA,"3025.4","294.11279999999999",NA,NA,NA,NA
NA,"X - 21442",NA,NA,"46487","LC/MS Neg",NA,"3823","333.20769999999999",NA,NA,NA,NA
NA,"X - 21448",NA,NA,"46493","LC/MS Neg",NA,"3098","317.11470000000003",NA,NA,NA,NA
NA,"X - 21467",NA,NA,"46512","LC/MS Neg",NA,"4041","262.62049999999999",NA,NA,NA,NA
NA,"X - 21470",NA,NA,"46515","LC/MS Neg",NA,"3249","232.05950000000001",NA,NA,NA,NA
NA,"X - 21471",NA,NA,"46516","LC/MS Neg",NA,"4039","295.11200000000002",NA,NA,NA,NA
NA,"X - 21607",NA,NA,"46674","LC/MS Neg",NA,"4529","167.1079",NA,NA,NA,NA
NA,"X - 21628",NA,NA,"46696","LC/MS Neg",NA,"2270","697.26340000000005",NA,NA,NA,NA
NA,"X - 21661",NA,NA,"46730","LC/MS Neg",NA,"3034","259.0093",NA,NA,NA,NA
NA,"X - 21729",NA,NA,"46898","LC/MS Neg",NA,"1024","87.045299999999997",NA,NA,NA,NA
NA,"X - 21733",NA,NA,"46902","LC/MS Neg",NA,"2716","248.0565",NA,NA,NA,NA
NA,"X - 21736",NA,NA,"46905","LC/MS Neg",NA,"3345","183.13919999999999",NA,NA,NA,NA
NA,"X - 21742",NA,NA,"46911","LC/MS Neg",NA,"4170","204.08189999999999",NA,NA,NA,NA
NA,"X - 21752",NA,NA,"46923","LC/MS Neg",NA,"5090","621.33069999999998",NA,NA,NA,NA
NA,"X - 21785",NA,NA,"46961","LC/MS Neg",NA,"765","189.0412",NA,NA,NA,NA
NA,"X - 21792 - retired for decadienedioic acid (C10:2-DC)**",NA,NA,"46968","LC/MS Neg",NA,"1290","197.08269999999999",NA,NA,NA,NA
NA,"X - 21796",NA,NA,"46972","LC/MS Neg",NA,"1625","138.0566",NA,NA,NA,NA
NA,"X - 21803",NA,NA,"46980","LC/MS Neg",NA,"2035","212.00290000000001",NA,NA,NA,NA
NA,"X - 21821",NA,NA,"46998","LC/MS Neg",NA,"2930","243.07830000000001",NA,NA,NA,NA
NA,"X - 21829",NA,NA,"47006","LC/MS Neg",NA,"3440","245.14019999999999",NA,NA,NA,NA
NA,"X - 21834",NA,NA,"47011","LC/MS Neg",NA,"3720","229.01840000000001",NA,NA,NA,NA
NA,"X - 22162",NA,NA,"47417","LC/MS Pos Early",NA,"960","150.0583",NA,NA,NA,NA
NA,"X - 22519",NA,NA,"47783","LC/MS Pos Early",NA,"3490","304.21129999999999",NA,NA,NA,NA
NA,"X - 22764 - retired for branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",NA,NA,"48067","LC/MS Neg",NA,"5263","197.15520000000001",NA,NA,NA,NA
NA,"X - 22771",NA,NA,"48076","LC/MS Neg",NA,"2180","160.04409999999999",NA,NA,NA,NA
NA,"X - 22775",NA,NA,"48080","LC/MS Neg",NA,"2980","154.99080000000001",NA,NA,NA,NA
NA,"X - 22776",NA,NA,"48081","LC/MS Neg",NA,"3615","252.04409999999999",NA,NA,NA,NA
NA,"X - 23047",NA,NA,"48572","LC/MS Neg",NA,"4202","273.17059999999998",NA,NA,NA,NA
NA,"X - 23314",NA,NA,"49014","LC/MS Neg",NA,"1578","207.0872",NA,NA,NA,NA
NA,"X - 23587",NA,NA,"49463","LC/MS Pos Early",NA,"1230","132.1018",NA,NA,NA,NA
NA,"X - 23590",NA,NA,"49466","LC/MS Pos Early",NA,"1466","204.0864",NA,NA,NA,NA
NA,"X - 23593",NA,NA,"49469","LC/MS Pos Early",NA,"1531","191.10230000000001",NA,NA,NA,NA
NA,"X - 23636",NA,NA,"49512","LC/MS Pos Early",NA,"1129","249.10759999999999",NA,NA,NA,NA
NA,"X - 23639",NA,NA,"49515","LC/MS Pos Early",NA,"1640","134.08099999999999",NA,NA,NA,NA
NA,"X - 23641",NA,NA,"49517","LC/MS Pos Late",NA,"910","288.21660000000003",NA,NA,NA,NA
NA,"X - 23644",NA,NA,"49521","LC/MS Pos Early",NA,"983","146.08090000000001",NA,NA,NA,NA
NA,"X - 23648",NA,NA,"49525","LC/MS Pos Early",NA,"1656","262.10289999999998",NA,NA,NA,NA
NA,"X - 23659",NA,NA,"49536","LC/MS Pos Early",NA,"2449","143.11770000000001",NA,NA,NA,NA
NA,"X - 23662",NA,NA,"49539","LC/MS Pos Early",NA,"2622","159.1489",NA,NA,NA,NA
NA,"X - 23665",NA,NA,"49542","LC/MS Pos Early",NA,"2894","217.15430000000001",NA,NA,NA,NA
NA,"X - 23680",NA,NA,"49557","LC/MS Pos Late",NA,"1049","338.23200000000003",NA,NA,NA,NA
NA,"X - 23739",NA,NA,"49637","LC/MS Pos Early",NA,"1286","262.10289999999998",NA,NA,NA,NA
NA,"X - 23767",NA,NA,"49665","LC/MS Pos Late",NA,"790","303.17090000000002",NA,NA,NA,NA
NA,"X - 23780",NA,NA,"49679","LC/MS Pos Early",NA,"2190","144.10169999999999",NA,NA,NA,NA
NA,"X - 23782",NA,NA,"49681","LC/MS Pos Late",NA,"1627","349.27319999999997",NA,NA,NA,NA
NA,"X - 23786",NA,NA,"49687","LC/MS Neg",NA,"5247","529.33810000000005",NA,NA,NA,NA
NA,"X - 23974",NA,NA,"49883","LC/MS Neg",NA,"4995.3","197.1183",NA,NA,NA,NA
NA,"X - 23984",NA,NA,"52012","LC/MS Neg",NA,"3327.5","165.97890000000001",NA,NA,NA,NA
NA,"X - 23997",NA,NA,"52025","LC/MS Pos Early",NA,"1634","223.0745",NA,NA,NA,NA
NA,"X - 24027",NA,NA,"52056","LC/MS Pos Late",NA,"1518","714.46680000000003",NA,NA,NA,NA
NA,"X - 24241",NA,NA,"52280","LC/MS Pos Early",NA,"2239","186.11240000000001",NA,NA,NA,NA
NA,"X - 24243",NA,NA,"52286","LC/MS Pos Early",NA,"1003","132.06549999999999",NA,NA,NA,NA
NA,"X - 24295",NA,NA,"52483","LC/MS Neg",NA,"1152","217.07140000000001",NA,NA,NA,NA
NA,"X - 24328",NA,NA,"52524","LC/MS Neg",NA,"1361.7","161.08170000000001",NA,NA,NA,NA
NA,"X - 24337",NA,NA,"52533","LC/MS Neg",NA,"1980","239.07859999999999",NA,NA,NA,NA
NA,"X - 24348 - retired for GlcNAc sulfate conjugate of C21H34O2 steroid**",NA,NA,"52544","LC/MS Neg",NA,"4309","299.6386",NA,NA,NA,NA
NA,"X - 24408",NA,NA,"52637","LC/MS Pos Early",NA,"874","177.08680000000001",NA,NA,NA,NA
NA,"X - 24410",NA,NA,"52639","LC/MS Pos Early",NA,"881","116.0705",NA,NA,NA,NA
NA,"X - 24411",NA,NA,"52640","LC/MS Pos Early",NA,"1171","116.0705",NA,NA,NA,NA
NA,"X - 24422",NA,NA,"52636","LC/MS Pos Early",NA,"1194","271.09210000000002",NA,NA,NA,NA
NA,"X - 24425",NA,NA,"52655","LC/MS Pos Early",NA,"2378","130.09739999999999",NA,NA,NA,NA
NA,"X - 24431",NA,NA,"52661","LC/MS Pos Early",NA,"566","210.06049999999999",NA,NA,NA,NA
NA,"X - 24432",NA,NA,"52662","LC/MS Pos Early",NA,"618","210.06059999999999",NA,NA,NA,NA
NA,"X - 24455",NA,NA,"52772","LC/MS Pos Early",NA,"2641","237.08670000000001",NA,NA,NA,NA
NA,"X - 24456",NA,NA,"52773","LC/MS Pos Early",NA,"2538","237.0866",NA,NA,NA,NA
NA,"X - 24473",NA,NA,"52790","LC/MS Pos Early",NA,"1709","146.08109999999999",NA,NA,NA,NA
NA,"X - 24474",NA,NA,"52791","LC/MS Pos Early",NA,"1875","146.08109999999999",NA,NA,NA,NA
NA,"X - 24475",NA,NA,"52792","LC/MS Pos Early",NA,"1258","146.08109999999999",NA,NA,NA,NA
NA,"X - 24512 - retired - adduct of 5-oxoproline",NA,NA,"52833","LC/MS Pos Early",NA,"1025","190.08199999999999",NA,NA,NA,NA
NA,"X - 24518",NA,NA,"52839","LC/MS Pos Early",NA,"2329","204.13399999999999",NA,NA,NA,NA
NA,"X - 24527 - retired for glutamine conjugate of C6H10O2 (1)*",NA,NA,"52848","LC/MS Pos Early",NA,"2221","243.1337",NA,NA,NA,NA
NA,"X - 24542",NA,NA,"52863","LC/MS Neg",NA,"1674","224.0566",NA,NA,NA,NA
NA,"X - 24544",NA,NA,"52865","LC/MS Neg",NA,"4448","411.18400000000003",NA,NA,NA,NA
NA,"X - 24545",NA,NA,"52866","LC/MS Neg",NA,"4015","399.18380000000002",NA,NA,NA,NA
NA,"X - 24546",NA,NA,"52867","LC/MS Neg",NA,"3289","231.05090000000001",NA,NA,NA,NA
NA,"X - 24549",NA,NA,"52870","LC/MS Neg",NA,"2610","202.05109999999999",NA,NA,NA,NA
NA,"X - 24556",NA,NA,"52877","LC/MS Neg",NA,"2318","283.1191",NA,NA,NA,NA
NA,"X - 24565",NA,NA,"52886","LC/MS Neg",NA,"3279","241.14490000000001",NA,NA,NA,NA
NA,"X - 24574",NA,NA,"52895","LC/MS Neg",NA,"3748","245.0667",NA,NA,NA,NA
NA,"X - 24588",NA,NA,"52909","LC/MS Neg",NA,"2350","485.16719999999998",NA,NA,NA,NA
NA,"X - 24608",NA,NA,"53023","LC/MS Neg",NA,"3408","174.05590000000001",NA,NA,NA,NA
NA,"X - 24637",NA,NA,"53065","LC/MS Neg",NA,"2141.8000000000002","262.01339999999999",NA,NA,NA,NA
NA,"X - 24686",NA,NA,"53114","LC/MS Pos Early",NA,"1876","224.11259999999999",NA,NA,NA,NA
NA,"X - 24699",NA,NA,"53127","LC/MS Pos Early",NA,"2402","241.15440000000001",NA,NA,NA,NA
NA,"X - 24728",NA,NA,"53157","LC/MS Pos Early",NA,"1431","238.0376",NA,NA,NA,NA
NA,"X - 24736",NA,NA,"53172","LC/MS Pos Early",NA,"2821","189.1345",NA,NA,NA,NA
NA,"X - 24757",NA,NA,"54695","LC/MS Neg",NA,"2372.6999999999998","180.06649999999999",NA,NA,NA,NA
NA,"X - 24803 - retired - probable PFPA ion",NA,NA,"54831","LC/MS Pos Early",NA,"1796","324.928",NA,NA,NA,NA
NA,"X - 24804 - retired - probable PFPA ion",NA,NA,"54832","LC/MS Pos Early",NA,"1803","340.90190000000001",NA,NA,NA,NA
NA,"X - 24812",NA,NA,"54840","LC/MS Pos Early",NA,"2650","230.1386",NA,NA,NA,NA
NA,"X - 24813",NA,NA,"54841","LC/MS Neg",NA,"1286","202.04839999999999",NA,NA,NA,NA
NA,"X - 24831 - retired - probable isoleucine adduct",NA,NA,"54859","LC/MS Neg",NA,"1410.2","188.07759999999999",NA,NA,NA,NA
NA,"X - 24849",NA,NA,"54877","LC/MS Neg",NA,"4611","313.11930000000001",NA,NA,NA,NA
NA,"X - 24928",NA,NA,"55079","LC/MS Neg",NA,"3877","387.20269999999999",NA,NA,NA,NA
NA,"X - 24947",NA,NA,"57714","LC/MS Neg",NA,"4518","387.1848",NA,NA,NA,NA
NA,"X - 24949",NA,NA,"57716","LC/MS Neg",NA,"4973","263.20170000000002",NA,NA,NA,NA
NA,"X - 24951",NA,NA,"57718","LC/MS Neg",NA,"5227","481.35340000000002",NA,NA,NA,NA
NA,"X - 24952",NA,NA,"57719","LC/MS Neg",NA,"5310","413.197",NA,NA,NA,NA
NA,"X - 24953",NA,NA,"57720","LC/MS Neg",NA,"5342","439.34289999999999",NA,NA,NA,NA
NA,"X - 24975",NA,NA,"57816","LC/MS Neg",NA,"2881","174.05930000000001",NA,NA,NA,NA
NA,"X - 25009",NA,NA,"61531","LC/MS Pos Early",NA,"2129","172.00620000000001",NA,NA,NA,NA
NA,"X - 25109",NA,NA,"61682","LC/MS Pos Early",NA,"1115","194.048",NA,NA,NA,NA
NA,"X - 25172",NA,NA,"62151","LC/MS Pos Early",NA,"1452","191.10220000000001",NA,NA,NA,NA
NA,"X - 25217",NA,NA,"62403","LC/MS Pos Early",NA,"1423","146.0634",NA,NA,NA,NA
NA,"X - 25265",NA,NA,"62494","LC/MS Pos Early",NA,"517.4","346.00909999999999",NA,NA,NA,NA
NA,"X - 25267",NA,NA,"62496","LC/MS Pos Early",NA,"1419.1","307.11320000000001",NA,NA,NA,NA
NA,"X - 25271",NA,NA,"62500","LC/MS Pos Early",NA,"1777","156.07669999999999",NA,NA,NA,NA
NA,"X - 25279",NA,NA,"62521","LC/MS Neg",NA,"3597","223.0069",NA,NA,NA,NA
NA,"X - 25343",NA,NA,"62636","LC/MS Pos Early",NA,"1043.0999999999999","226.08199999999999",NA,NA,NA,NA
NA,"X - 25371",NA,NA,"62664","LC/MS Neg",NA,"1013.2","194.04570000000001",NA,NA,NA,NA
NA,"X - 25376 - retired for hydroxy-undecanedioate (OH-C11:0-DC)*",NA,NA,"62669","LC/MS Neg",NA,"1502.9","231.12360000000001",NA,NA,NA,NA
NA,"X - 25381",NA,NA,"62674","LC/MS Neg",NA,"1712.6","189.07679999999999",NA,NA,NA,NA
NA,"X - 25382",NA,NA,"62675","LC/MS Neg",NA,"1877.5","229.1079",NA,NA,NA,NA
NA,"X - 25384",NA,NA,"62677","LC/MS Neg",NA,"1398","201.07679999999999",NA,NA,NA,NA
NA,"X - 25389",NA,NA,"62682","LC/MS Neg",NA,"2140","233.10300000000001",NA,NA,NA,NA
NA,"X - 25395",NA,NA,"62688","LC/MS Neg",NA,"2529.6999999999998","261.13440000000003",NA,NA,NA,NA
NA,"X - 25396",NA,NA,"62689","LC/MS Neg",NA,"2623.5","171.1027",NA,NA,NA,NA
NA,"X - 25397",NA,NA,"62690","LC/MS Neg",NA,"2720.8","217.10810000000001",NA,NA,NA,NA
NA,"X - 25398",NA,NA,"62691","LC/MS Neg",NA,"2789.9","168.10290000000001",NA,NA,NA,NA
NA,"X - 25399",NA,NA,"62692","LC/MS Neg",NA,"2942.1","231.12370000000001",NA,NA,NA,NA
NA,"X - 25400",NA,NA,"62693","LC/MS Neg",NA,"3011.9","231.12370000000001",NA,NA,NA,NA
NA,"X - 25402",NA,NA,"62695","LC/MS Neg",NA,"3098.1","275.15019999999998",NA,NA,NA,NA
NA,"X - 25404",NA,NA,"62697","LC/MS Neg",NA,"3419","173.1182",NA,NA,NA,NA
NA,"X - 25405",NA,NA,"62699","LC/MS Neg",NA,"3572.4","403.19749999999999",NA,NA,NA,NA
NA,"X - 25406",NA,NA,"62700","LC/MS Neg",NA,"3645.6","201.11320000000001",NA,NA,NA,NA
NA,"X - 25411",NA,NA,"62706","LC/MS Neg",NA,"3984.8","401.21820000000002",NA,NA,NA,NA
NA,"X - 25417",NA,NA,"62714","LC/MS Pos Early",NA,"1117.2","148.0967",NA,NA,NA,NA
NA,"X - 25419",NA,NA,"62716","LC/MS Pos Early",NA,"1629.2","129.0658",NA,NA,NA,NA
NA,"X - 25420",NA,NA,"62717","LC/MS Pos Early",NA,"1712.4","147.0222",NA,NA,NA,NA
NA,"X - 25422",NA,NA,"62719","LC/MS Pos Early",NA,"1730.3","175.08260000000001",NA,NA,NA,NA
NA,"X - 25427",NA,NA,"62724","LC/MS Pos Early",NA,"2241","252.1439",NA,NA,NA,NA
NA,"X - 25429",NA,NA,"62726","LC/MS Pos Early",NA,"2362","222.13339999999999",NA,NA,NA,NA
NA,"X - 25431",NA,NA,"62728","LC/MS Pos Early",NA,"2551","222.13339999999999",NA,NA,NA,NA
NA,"X - 25433",NA,NA,"62749","LC/MS Neg",NA,"4046","287.61160000000001",NA,NA,NA,NA
NA,"X - 25435",NA,NA,"62751","LC/MS Neg",NA,"4457","287.61160000000001",NA,NA,NA,NA
NA,"X - 25451",NA,NA,"62821","LC/MS Neg",NA,"2595","261.1345",NA,NA,NA,NA
NA,"X - 25452",NA,NA,"62822","LC/MS Neg",NA,"4038","401.21820000000002",NA,NA,NA,NA
NA,"X - 25453",NA,NA,"62823","LC/MS Neg",NA,"1766","189.07679999999999",NA,NA,NA,NA
NA,"X - 25519",NA,NA,"62963","LC/MS Pos Early",NA,"1187.7","338.15600000000001",NA,NA,NA,NA
NA,"X - 25520",NA,NA,"62964","LC/MS Pos Early",NA,"1332.6","160.09690000000001",NA,NA,NA,NA
NA,"X - 25563",NA,NA,"63098","LC/MS Pos Early",NA,"1773","247.10339999999999",NA,NA,NA,NA
NA,"X - 25617",NA,NA,"63237","LC/MS Neg",NA,"4158","481.2441",NA,NA,NA,NA
NA,"X - 25645",NA,NA,"63321","LC/MS Neg",NA,"3598.6","309.10160000000002",NA,NA,NA,NA
